"barn","nest1","nest2","distance.m","dist.rank","BarnNest_1","BarnNest_2","active_1","active_2"
"CHR",215,196,3.301581621,9,"CHR-58","CHR-101",TRUE,TRUE
"CHR",215,194,3.355260563,11,"CHR-58","CHR-11",TRUE,TRUE
"CHR",215,190,3.642148469,13,"CHR-58","CHR-9",TRUE,TRUE
"CHR",215,222,3.919403814,15,"CHR-58","CHR-52",TRUE,TRUE
"CHR",215,198,4.070114872,17,"CHR-58","CHR-76",TRUE,TRUE
"CHR",215,188,4.570063601,21,"CHR-58","CHR-148",TRUE,TRUE
"CHR",215,244,4.854405069,23,"CHR-58","CHR-32",TRUE,TRUE
"CHR",215,233,4.974945652,24,"CHR-58","CHR-27",TRUE,TRUE
"CHR",215,189,5.064264415,26,"CHR-58","CHR-7",TRUE,TRUE
"CHR",215,197,5.741362989,33,"CHR-58","CHR-12",TRUE,TRUE
"CHR",215,250,5.795943745,34,"CHR-58","CHR-102",TRUE,TRUE
"CHR",215,192,5.897584565,36,"CHR-58","CHR-80",TRUE,TRUE
"CHR",215,249,5.907321837,37,"CHR-58","CHR-112",TRUE,TRUE
"CHR",215,234,5.951304253,39,"CHR-58","CHR-29",TRUE,TRUE
"CHR",215,256,6.315668815,42,"CHR-58","CHR-110",TRUE,TRUE
"CHR",215,252,6.330687262,43,"CHR-58","CHR-149",TRUE,TRUE
"CHR",215,205,7.022679488,51,"CHR-58","CHR-66",TRUE,TRUE
"CHR",215,227,7.347426887,54,"CHR-58","CHR-95",TRUE,TRUE
"CHR",215,246,7.644889909,57,"CHR-58","CHR-33",TRUE,TRUE
"CHR",215,240,7.747253326,58,"CHR-58","CHR-99",TRUE,TRUE
"CHR",215,185,7.82043,59,"CHR-58","CHR-6",TRUE,TRUE
"CHR",215,228,7.88623328,60,"CHR-58","CHR-25",TRUE,TRUE
"CHR",215,184,8.185514377,63,"CHR-58","CHR-74",TRUE,TRUE
"CHR",215,251,8.204840426,65,"CHR-58","CHR-54",TRUE,TRUE
"CHR",215,183,8.327252868,67,"CHR-58","CHR-78",TRUE,TRUE
"CHR",215,204,8.520089092,68,"CHR-58","CHR-16",TRUE,TRUE
"CHR",215,238,8.531556041,69,"CHR-58","CHR-109",TRUE,TRUE
"CHR",215,277,10.33583306,80,"CHR-58","CHR-39",TRUE,TRUE
"CHR",215,174,10.8143011,83,"CHR-58","CHR-73",TRUE,TRUE
"CHR",215,180,11.06999379,85,"CHR-58","CHR-4",TRUE,TRUE
"CHR",215,260,11.30544406,88,"CHR-58","CHR-85",TRUE,TRUE
"CHR",215,324,11.37124227,89,"CHR-58","CHR-133",TRUE,TRUE
"CHR",215,271,12.2884515,96,"CHR-58","CHR-96",TRUE,TRUE
"CHR",215,270,12.76124342,99,"CHR-58","CHR-37",TRUE,TRUE
"CHR",215,269,14.06577884,108,"CHR-58","CHR-119",TRUE,TRUE
"CHR",215,284,14.10829303,109,"CHR-58","CHR-43",TRUE,TRUE
"CHR",215,278,14.1356217,110,"CHR-58","CHR-151",TRUE,TRUE
"CHR",215,285,14.80923295,112,"CHR-58","CHR-77",TRUE,TRUE
"CHR",215,295,17.18341653,119,"CHR-58","CHR-115",TRUE,TRUE
"CHR",215,303,17.416029,120,"CHR-58","CHR-93",TRUE,TRUE
"CHR",215,294,17.71650288,121,"CHR-58","CHR-82",TRUE,TRUE
"CHR",215,292,18.38380221,125,"CHR-58","CHR-128",TRUE,TRUE
"CHR",215,300,18.44634242,127,"CHR-58","CHR-86",TRUE,TRUE
"CHR",215,291,18.76947933,128,"CHR-58","CHR-150",TRUE,TRUE
"CHR",215,287,20.50186793,133,"CHR-58","CHR-145",TRUE,TRUE
"CHR",215,301,20.58676816,134,"CHR-58","CHR-45",TRUE,TRUE
"CHR",220,222,2.207924918,2,"CHR-97","CHR-52",TRUE,TRUE
"CHR",220,215,2.235708931,3,"CHR-97","CHR-58",TRUE,TRUE
"CHR",220,213,2.586929427,6,"CHR-97","CHR-19",TRUE,TRUE
"CHR",220,198,3.127559654,11,"CHR-97","CHR-76",TRUE,TRUE
"CHR",220,196,3.257219827,12,"CHR-97","CHR-101",TRUE,TRUE
"CHR",220,194,3.690294212,15,"CHR-97","CHR-11",TRUE,TRUE
"CHR",220,212,3.746003024,16,"CHR-97","CHR-139",TRUE,TRUE
"CHR",220,190,4.698539543,22,"CHR-97","CHR-9",TRUE,TRUE
"CHR",220,256,5.014249266,25,"CHR-97","CHR-110",TRUE,TRUE
"CHR",220,197,5.018406273,26,"CHR-97","CHR-12",TRUE,TRUE
"CHR",220,244,5.352451183,28,"CHR-97","CHR-32",TRUE,TRUE
"CHR",220,205,5.383295227,29,"CHR-97","CHR-66",TRUE,TRUE
"CHR",220,252,5.705486633,34,"CHR-97","CHR-149",TRUE,TRUE
"CHR",220,250,5.705506599,35,"CHR-97","CHR-102",TRUE,TRUE
"CHR",220,249,5.741055304,36,"CHR-97","CHR-112",TRUE,TRUE
"CHR",220,189,5.858047721,37,"CHR-97","CHR-7",TRUE,TRUE
"CHR",220,188,5.997315786,39,"CHR-97","CHR-148",TRUE,TRUE
"CHR",220,192,6.034415307,40,"CHR-97","CHR-80",TRUE,TRUE
"CHR",220,233,6.234389011,41,"CHR-97","CHR-27",TRUE,TRUE
"CHR",220,234,7.023837135,49,"CHR-97","CHR-29",TRUE,TRUE
"CHR",220,204,7.153980936,51,"CHR-97","CHR-16",TRUE,TRUE
"CHR",220,246,7.584307072,56,"CHR-97","CHR-33",TRUE,TRUE
"CHR",220,251,7.750149821,57,"CHR-97","CHR-54",TRUE,TRUE
"CHR",220,183,7.791016926,58,"CHR-97","CHR-78",TRUE,TRUE
"CHR",220,240,8.114828014,61,"CHR-97","CHR-99",TRUE,TRUE
"CHR",220,227,9.034227592,67,"CHR-97","CHR-95",TRUE,TRUE
"CHR",220,238,9.038754164,68,"CHR-97","CHR-109",TRUE,TRUE
"CHR",220,185,9.050103957,69,"CHR-97","CHR-6",TRUE,TRUE
"CHR",220,184,9.310637846,70,"CHR-97","CHR-74",TRUE,TRUE
"CHR",220,228,9.456269646,71,"CHR-97","CHR-25",TRUE,TRUE
"CHR",220,277,10.40756867,77,"CHR-97","CHR-39",TRUE,TRUE
"CHR",220,180,10.9861078,82,"CHR-97","CHR-4",TRUE,TRUE
"CHR",220,324,11.17374737,85,"CHR-97","CHR-133",TRUE,TRUE
"CHR",220,174,11.61683212,88,"CHR-97","CHR-73",TRUE,TRUE
"CHR",220,260,12.53564779,95,"CHR-97","CHR-85",TRUE,TRUE
"CHR",220,271,12.76407049,97,"CHR-97","CHR-96",TRUE,TRUE
"CHR",220,270,13.19604684,100,"CHR-97","CHR-37",TRUE,TRUE
"CHR",220,284,13.7343222,103,"CHR-97","CHR-43",TRUE,TRUE
"CHR",220,278,14.03144448,105,"CHR-97","CHR-151",TRUE,TRUE
"CHR",220,269,14.39212692,110,"CHR-97","CHR-119",TRUE,TRUE
"CHR",220,285,14.49801994,111,"CHR-97","CHR-77",TRUE,TRUE
"CHR",220,303,17.19439348,119,"CHR-97","CHR-93",TRUE,TRUE
"CHR",220,295,17.52499628,121,"CHR-97","CHR-115",TRUE,TRUE
"CHR",220,294,18.10885817,123,"CHR-97","CHR-82",TRUE,TRUE
"CHR",220,300,18.41139156,124,"CHR-97","CHR-86",TRUE,TRUE
"CHR",220,292,18.96419155,128,"CHR-97","CHR-128",TRUE,TRUE
"CHR",220,291,19.48712461,130,"CHR-97","CHR-150",TRUE,TRUE
"CHR",220,301,20.42508594,133,"CHR-97","CHR-45",TRUE,TRUE
"CHR",220,287,21.34962162,134,"CHR-97","CHR-145",TRUE,TRUE
"CHR",222,220,2.207924918,3,"CHR-52","CHR-97",TRUE,TRUE
"CHR",222,256,2.844529177,6,"CHR-52","CHR-110",TRUE,TRUE
"CHR",222,252,3.898815732,11,"CHR-52","CHR-149",TRUE,TRUE
"CHR",222,215,3.919403814,13,"CHR-52","CHR-58",TRUE,TRUE
"CHR",222,249,4.311943687,15,"CHR-52","CHR-112",TRUE,TRUE
"CHR",222,250,4.348776993,17,"CHR-52","CHR-102",TRUE,TRUE
"CHR",222,244,4.608725363,19,"CHR-52","CHR-32",TRUE,TRUE
"CHR",222,213,4.770184441,20,"CHR-52","CHR-19",TRUE,TRUE
"CHR",222,198,5.006211179,23,"CHR-52","CHR-76",TRUE,TRUE
"CHR",222,196,5.420616721,26,"CHR-52","CHR-101",TRUE,TRUE
"CHR",222,212,5.659255577,29,"CHR-52","CHR-139",TRUE,TRUE
"CHR",222,194,5.887045096,32,"CHR-52","CHR-11",TRUE,TRUE
"CHR",222,251,5.942536652,33,"CHR-52","CHR-54",TRUE,TRUE
"CHR",222,246,6.082528644,36,"CHR-52","CHR-33",TRUE,TRUE
"CHR",222,233,6.130364882,37,"CHR-52","CHR-27",TRUE,TRUE
"CHR",222,205,6.376579625,39,"CHR-52","CHR-66",TRUE,TRUE
"CHR",222,234,6.634155564,42,"CHR-52","CHR-29",TRUE,TRUE
"CHR",222,197,6.841886742,44,"CHR-52","CHR-12",TRUE,TRUE
"CHR",222,190,6.89421084,45,"CHR-52","CHR-9",TRUE,TRUE
"CHR",222,240,6.945628703,46,"CHR-52","CHR-99",TRUE,TRUE
"CHR",222,238,7.941040523,52,"CHR-52","CHR-109",TRUE,TRUE
"CHR",222,189,8.064657837,54,"CHR-52","CHR-7",TRUE,TRUE
"CHR",222,192,8.14863654,55,"CHR-52","CHR-80",TRUE,TRUE
"CHR",222,188,8.152147368,56,"CHR-52","CHR-148",TRUE,TRUE
"CHR",222,204,8.341556782,58,"CHR-52","CHR-16",TRUE,TRUE
"CHR",222,277,8.883945424,63,"CHR-52","CHR-39",TRUE,TRUE
"CHR",222,227,9.211911346,65,"CHR-52","CHR-95",TRUE,TRUE
"CHR",222,324,9.434795747,68,"CHR-52","CHR-133",TRUE,TRUE
"CHR",222,228,9.461416016,69,"CHR-52","CHR-25",TRUE,TRUE
"CHR",222,183,9.59242211,71,"CHR-52","CHR-78",TRUE,TRUE
"CHR",222,185,11.24915023,87,"CHR-52","CHR-6",TRUE,TRUE
"CHR",222,271,11.50370703,89,"CHR-52","CHR-96",TRUE,TRUE
"CHR",222,184,11.5167408,90,"CHR-52","CHR-74",TRUE,TRUE
"CHR",222,284,11.84556078,91,"CHR-52","CHR-43",TRUE,TRUE
"CHR",222,270,11.89096452,92,"CHR-52","CHR-37",TRUE,TRUE
"CHR",222,260,12.02036233,94,"CHR-52","CHR-85",TRUE,TRUE
"CHR",222,278,12.30502494,97,"CHR-52","CHR-151",TRUE,TRUE
"CHR",222,285,12.63707064,100,"CHR-52","CHR-77",TRUE,TRUE
"CHR",222,180,12.94374732,101,"CHR-52","CHR-4",TRUE,TRUE
"CHR",222,269,12.97465314,102,"CHR-52","CHR-119",TRUE,TRUE
"CHR",222,174,13.80890721,109,"CHR-52","CHR-73",TRUE,TRUE
"CHR",222,303,15.36161737,117,"CHR-52","CHR-93",TRUE,TRUE
"CHR",222,295,16.07581658,119,"CHR-52","CHR-115",TRUE,TRUE
"CHR",222,300,16.6846958,123,"CHR-52","CHR-86",TRUE,TRUE
"CHR",222,294,16.69321229,124,"CHR-52","CHR-82",TRUE,TRUE
"CHR",222,292,17.69418877,128,"CHR-52","CHR-128",TRUE,TRUE
"CHR",222,291,18.33185936,130,"CHR-52","CHR-150",TRUE,TRUE
"CHR",222,301,18.60651776,131,"CHR-52","CHR-45",TRUE,TRUE
"CHR",222,287,20.29611092,134,"CHR-52","CHR-145",TRUE,TRUE
"CHR",227,228,0.801377599,2,"CHR-95","CHR-25",TRUE,TRUE
"CHR",227,234,3.080457994,7,"CHR-95","CHR-29",TRUE,TRUE
"CHR",227,233,3.123526535,8,"CHR-95","CHR-27",TRUE,TRUE
"CHR",227,260,4.599939818,14,"CHR-95","CHR-85",TRUE,TRUE
"CHR",227,244,5.064903298,21,"CHR-95","CHR-32",TRUE,TRUE
"CHR",227,238,5.246091718,24,"CHR-95","CHR-109",TRUE,TRUE
"CHR",227,240,5.443176722,25,"CHR-95","CHR-99",TRUE,TRUE
"CHR",227,250,6.419982592,30,"CHR-95","CHR-102",TRUE,TRUE
"CHR",227,249,6.62356231,33,"CHR-95","CHR-112",TRUE,TRUE
"CHR",227,246,6.755732203,36,"CHR-95","CHR-33",TRUE,TRUE
"CHR",227,215,7.347426887,43,"CHR-95","CHR-58",TRUE,TRUE
"CHR",227,212,7.527135405,44,"CHR-95","CHR-139",TRUE,TRUE
"CHR",227,277,7.680677819,45,"CHR-95","CHR-39",TRUE,TRUE
"CHR",227,271,7.712718462,46,"CHR-95","CHR-96",TRUE,TRUE
"CHR",227,252,7.870614743,47,"CHR-95","CHR-149",TRUE,TRUE
"CHR",227,251,8.165455516,50,"CHR-95","CHR-54",TRUE,TRUE
"CHR",227,270,8.21611865,51,"CHR-95","CHR-37",TRUE,TRUE
"CHR",227,213,8.985527746,55,"CHR-95","CHR-19",TRUE,TRUE
"CHR",227,220,9.034227592,56,"CHR-95","CHR-97",TRUE,TRUE
"CHR",227,222,9.211911346,57,"CHR-95","CHR-52",TRUE,TRUE
"CHR",227,324,9.256524538,58,"CHR-95","CHR-133",TRUE,TRUE
"CHR",227,256,9.511969766,61,"CHR-95","CHR-110",TRUE,TRUE
"CHR",227,269,9.625696497,62,"CHR-95","CHR-119",TRUE,TRUE
"CHR",227,188,9.714686708,64,"CHR-95","CHR-148",TRUE,TRUE
"CHR",227,190,9.814894433,66,"CHR-95","CHR-9",TRUE,TRUE
"CHR",227,194,10.31480885,72,"CHR-95","CHR-11",TRUE,TRUE
"CHR",227,196,10.47337724,75,"CHR-95","CHR-101",TRUE,TRUE
"CHR",227,278,11.06313433,78,"CHR-95","CHR-151",TRUE,TRUE
"CHR",227,189,11.15994742,79,"CHR-95","CHR-7",TRUE,TRUE
"CHR",227,198,11.41345979,83,"CHR-95","CHR-76",TRUE,TRUE
"CHR",227,284,11.92499837,87,"CHR-95","CHR-43",TRUE,TRUE
"CHR",227,285,12.29469973,89,"CHR-95","CHR-77",TRUE,TRUE
"CHR",227,295,12.30600658,90,"CHR-95","CHR-115",TRUE,TRUE
"CHR",227,185,12.40414054,92,"CHR-95","CHR-6",TRUE,TRUE
"CHR",227,192,12.59715536,95,"CHR-95","CHR-80",TRUE,TRUE
"CHR",227,294,12.64473553,96,"CHR-95","CHR-82",TRUE,TRUE
"CHR",227,292,12.74572561,97,"CHR-95","CHR-128",TRUE,TRUE
"CHR",227,291,12.75965136,99,"CHR-95","CHR-150",TRUE,TRUE
"CHR",227,184,12.94569582,101,"CHR-95","CHR-74",TRUE,TRUE
"CHR",227,197,12.99679812,102,"CHR-95","CHR-12",TRUE,TRUE
"CHR",227,287,14.11933115,110,"CHR-95","CHR-145",TRUE,TRUE
"CHR",227,303,14.24642123,112,"CHR-95","CHR-93",TRUE,TRUE
"CHR",227,205,14.31275552,113,"CHR-95","CHR-66",TRUE,TRUE
"CHR",227,300,14.58029308,117,"CHR-95","CHR-86",TRUE,TRUE
"CHR",227,183,15.38640057,121,"CHR-95","CHR-78",TRUE,TRUE
"CHR",227,204,15.86744581,122,"CHR-95","CHR-16",TRUE,TRUE
"CHR",227,174,15.88814409,124,"CHR-95","CHR-73",TRUE,TRUE
"CHR",227,301,16.92975518,127,"CHR-95","CHR-45",TRUE,TRUE
"CHR",227,180,17.57294798,128,"CHR-95","CHR-4",TRUE,TRUE
"CHR",228,227,0.801377599,1,"CHR-25","CHR-95",TRUE,TRUE
"CHR",228,234,3.021301671,7,"CHR-25","CHR-29",TRUE,TRUE
"CHR",228,233,3.332676517,9,"CHR-25","CHR-27",TRUE,TRUE
"CHR",228,260,3.817029979,10,"CHR-25","CHR-85",TRUE,TRUE
"CHR",228,238,4.72997543,19,"CHR-25","CHR-109",TRUE,TRUE
"CHR",228,240,5.053284364,21,"CHR-25","CHR-99",TRUE,TRUE
"CHR",228,244,5.112140496,23,"CHR-25","CHR-32",TRUE,TRUE
"CHR",228,250,6.340652122,33,"CHR-25","CHR-102",TRUE,TRUE
"CHR",228,246,6.451189402,36,"CHR-25","CHR-33",TRUE,TRUE
"CHR",228,249,6.536178806,37,"CHR-25","CHR-112",TRUE,TRUE
"CHR",228,271,6.968481868,39,"CHR-25","CHR-96",TRUE,TRUE
"CHR",228,277,7.116624586,40,"CHR-25","CHR-39",TRUE,TRUE
"CHR",228,270,7.467799705,44,"CHR-25","CHR-37",TRUE,TRUE
"CHR",228,252,7.785031941,48,"CHR-25","CHR-149",TRUE,TRUE
"CHR",228,251,7.878520421,51,"CHR-25","CHR-54",TRUE,TRUE
"CHR",228,215,7.88623328,52,"CHR-25","CHR-58",TRUE,TRUE
"CHR",228,212,8.1863367,53,"CHR-25","CHR-139",TRUE,TRUE
"CHR",228,324,8.701475932,55,"CHR-25","CHR-133",TRUE,TRUE
"CHR",228,269,8.870596983,56,"CHR-25","CHR-119",TRUE,TRUE
"CHR",228,220,9.456269646,62,"CHR-25","CHR-97",TRUE,TRUE
"CHR",228,222,9.461416016,63,"CHR-25","CHR-52",TRUE,TRUE
"CHR",228,256,9.52343924,66,"CHR-25","CHR-110",TRUE,TRUE
"CHR",228,213,9.579528842,68,"CHR-25","CHR-19",TRUE,TRUE
"CHR",228,278,10.38974716,72,"CHR-25","CHR-151",TRUE,TRUE
"CHR",228,188,10.45566616,74,"CHR-25","CHR-148",TRUE,TRUE
"CHR",228,190,10.50396753,75,"CHR-25","CHR-9",TRUE,TRUE
"CHR",228,194,10.94334048,79,"CHR-25","CHR-11",TRUE,TRUE
"CHR",228,196,11.0722413,80,"CHR-25","CHR-101",TRUE,TRUE
"CHR",228,284,11.31385671,82,"CHR-25","CHR-43",TRUE,TRUE
"CHR",228,295,11.51812752,83,"CHR-25","CHR-115",TRUE,TRUE
"CHR",228,285,11.65139462,85,"CHR-25","CHR-77",TRUE,TRUE
"CHR",228,294,11.85051341,88,"CHR-25","CHR-82",TRUE,TRUE
"CHR",228,189,11.86840889,89,"CHR-25","CHR-7",TRUE,TRUE
"CHR",228,292,11.9443778,90,"CHR-25","CHR-128",TRUE,TRUE
"CHR",228,198,11.95569153,91,"CHR-25","CHR-76",TRUE,TRUE
"CHR",228,291,11.96343418,92,"CHR-25","CHR-150",TRUE,TRUE
"CHR",228,185,13.18436271,98,"CHR-25","CHR-6",TRUE,TRUE
"CHR",228,192,13.26934274,101,"CHR-25","CHR-80",TRUE,TRUE
"CHR",228,287,13.34181437,103,"CHR-25","CHR-145",TRUE,TRUE
"CHR",228,303,13.53847398,104,"CHR-25","CHR-93",TRUE,TRUE
"CHR",228,197,13.58449279,105,"CHR-25","CHR-12",TRUE,TRUE
"CHR",228,184,13.7234473,108,"CHR-25","CHR-74",TRUE,TRUE
"CHR",228,300,13.82924215,111,"CHR-25","CHR-86",TRUE,TRUE
"CHR",228,205,14.78665518,116,"CHR-25","CHR-66",TRUE,TRUE
"CHR",228,183,16.02301471,121,"CHR-25","CHR-78",TRUE,TRUE
"CHR",228,301,16.18122728,122,"CHR-25","CHR-45",TRUE,TRUE
"CHR",228,204,16.39190542,123,"CHR-25","CHR-16",TRUE,TRUE
"CHR",228,174,16.66597055,125,"CHR-25","CHR-73",TRUE,TRUE
"CHR",228,180,18.2811172,128,"CHR-25","CHR-4",TRUE,TRUE
"CHR",233,234,1.070402548,2,"CHR-27","CHR-29",TRUE,TRUE
"CHR",233,244,2.045060714,5,"CHR-27","CHR-32",TRUE,TRUE
"CHR",233,227,3.123526535,13,"CHR-27","CHR-95",TRUE,TRUE
"CHR",233,228,3.332676517,14,"CHR-27","CHR-25",TRUE,TRUE
"CHR",233,250,3.56350997,16,"CHR-27","CHR-102",TRUE,TRUE
"CHR",233,240,3.704275342,18,"CHR-27","CHR-99",TRUE,TRUE
"CHR",233,249,3.77388294,21,"CHR-27","CHR-112",TRUE,TRUE
"CHR",233,238,4.116895593,25,"CHR-27","CHR-109",TRUE,TRUE
"CHR",233,246,4.5015262,30,"CHR-27","CHR-33",TRUE,TRUE
"CHR",233,252,4.97257326,33,"CHR-27","CHR-149",TRUE,TRUE
"CHR",233,215,4.974945652,34,"CHR-27","CHR-58",TRUE,TRUE
"CHR",233,251,5.749788645,37,"CHR-27","CHR-54",TRUE,TRUE
"CHR",233,212,5.784839798,38,"CHR-27","CHR-139",TRUE,TRUE
"CHR",233,222,6.130364882,41,"CHR-27","CHR-52",TRUE,TRUE
"CHR",233,220,6.234389011,42,"CHR-27","CHR-97",TRUE,TRUE
"CHR",233,260,6.358683799,43,"CHR-27","CHR-85",TRUE,TRUE
"CHR",233,277,6.422664264,47,"CHR-27","CHR-39",TRUE,TRUE
"CHR",233,256,6.454925029,48,"CHR-27","CHR-110",TRUE,TRUE
"CHR",233,213,6.802400876,52,"CHR-27","CHR-19",TRUE,TRUE
"CHR",233,271,7.668810504,56,"CHR-27","CHR-96",TRUE,TRUE
"CHR",233,324,7.82789791,57,"CHR-27","CHR-133",TRUE,TRUE
"CHR",233,190,8.165346447,59,"CHR-27","CHR-9",TRUE,TRUE
"CHR",233,270,8.170384927,60,"CHR-27","CHR-37",TRUE,TRUE
"CHR",233,194,8.269835775,62,"CHR-27","CHR-11",TRUE,TRUE
"CHR",233,196,8.273421124,63,"CHR-27","CHR-101",TRUE,TRUE
"CHR",233,188,8.515313388,65,"CHR-27","CHR-148",TRUE,TRUE
"CHR",233,198,8.956317485,70,"CHR-27","CHR-76",TRUE,TRUE
"CHR",233,269,9.55657944,76,"CHR-27","CHR-119",TRUE,TRUE
"CHR",233,189,9.612483155,77,"CHR-27","CHR-7",TRUE,TRUE
"CHR",233,278,10.22398322,81,"CHR-27","CHR-151",TRUE,TRUE
"CHR",233,284,10.66265844,88,"CHR-27","CHR-43",TRUE,TRUE
"CHR",233,197,10.70336299,90,"CHR-27","CHR-12",TRUE,TRUE
"CHR",233,192,10.75579679,92,"CHR-27","CHR-80",TRUE,TRUE
"CHR",233,285,11.20864481,94,"CHR-27","CHR-77",TRUE,TRUE
"CHR",233,205,11.6116461,98,"CHR-27","CHR-66",TRUE,TRUE
"CHR",233,185,11.61529363,99,"CHR-27","CHR-6",TRUE,TRUE
"CHR",233,184,12.09954678,101,"CHR-27","CHR-74",TRUE,TRUE
"CHR",233,295,12.58730193,102,"CHR-27","CHR-115",TRUE,TRUE
"CHR",233,294,13.06260554,107,"CHR-27","CHR-82",TRUE,TRUE
"CHR",233,183,13.29871713,109,"CHR-27","CHR-78",TRUE,TRUE
"CHR",233,204,13.31016548,110,"CHR-27","CHR-16",TRUE,TRUE
"CHR",233,303,13.55260368,111,"CHR-27","CHR-93",TRUE,TRUE
"CHR",233,292,13.569444,112,"CHR-27","CHR-128",TRUE,TRUE
"CHR",233,291,13.87186793,117,"CHR-27","CHR-150",TRUE,TRUE
"CHR",233,300,14.27693674,120,"CHR-27","CHR-86",TRUE,TRUE
"CHR",233,174,14.97887567,124,"CHR-27","CHR-73",TRUE,TRUE
"CHR",233,287,15.54975474,126,"CHR-27","CHR-145",TRUE,TRUE
"CHR",233,180,15.90725563,128,"CHR-27","CHR-4",TRUE,TRUE
"CHR",233,301,16.54801295,129,"CHR-27","CHR-45",TRUE,TRUE
"CHR",234,233,1.070402548,2,"CHR-29","CHR-27",TRUE,TRUE
"CHR",234,244,2.113967997,8,"CHR-29","CHR-32",TRUE,TRUE
"CHR",234,240,2.800078,13,"CHR-29","CHR-99",TRUE,TRUE
"CHR",234,228,3.021301671,14,"CHR-29","CHR-25",TRUE,TRUE
"CHR",234,227,3.080457994,15,"CHR-29","CHR-95",TRUE,TRUE
"CHR",234,238,3.089266605,16,"CHR-29","CHR-109",TRUE,TRUE
"CHR",234,250,3.345023064,18,"CHR-29","CHR-102",TRUE,TRUE
"CHR",234,249,3.546625264,19,"CHR-29","CHR-112",TRUE,TRUE
"CHR",234,246,3.835087464,25,"CHR-29","CHR-33",TRUE,TRUE
"CHR",234,252,4.795702837,32,"CHR-29","CHR-149",TRUE,TRUE
"CHR",234,251,5.190338508,37,"CHR-29","CHR-54",TRUE,TRUE
"CHR",234,277,5.45933273,39,"CHR-29","CHR-39",TRUE,TRUE
"CHR",234,260,5.513120356,41,"CHR-29","CHR-85",TRUE,TRUE
"CHR",234,215,5.951304253,43,"CHR-29","CHR-58",TRUE,TRUE
"CHR",234,256,6.502144006,46,"CHR-29","CHR-110",TRUE,TRUE
"CHR",234,271,6.598714514,47,"CHR-29","CHR-96",TRUE,TRUE
"CHR",234,222,6.634155564,48,"CHR-29","CHR-52",TRUE,TRUE
"CHR",234,212,6.842504142,50,"CHR-29","CHR-139",TRUE,TRUE
"CHR",234,324,6.917761569,51,"CHR-29","CHR-133",TRUE,TRUE
"CHR",234,220,7.023837135,53,"CHR-29","CHR-97",TRUE,TRUE
"CHR",234,270,7.100758995,54,"CHR-29","CHR-37",TRUE,TRUE
"CHR",234,213,7.796644028,61,"CHR-29","CHR-19",TRUE,TRUE
"CHR",234,269,8.489232163,67,"CHR-29","CHR-119",TRUE,TRUE
"CHR",234,190,9.219073642,72,"CHR-29","CHR-9",TRUE,TRUE
"CHR",234,278,9.221837821,73,"CHR-29","CHR-151",TRUE,TRUE
"CHR",234,196,9.25223807,74,"CHR-29","CHR-101",TRUE,TRUE
"CHR",234,194,9.277382025,76,"CHR-29","CHR-11",TRUE,TRUE
"CHR",234,188,9.585583028,79,"CHR-29","CHR-148",TRUE,TRUE
"CHR",234,284,9.735905078,82,"CHR-29","CHR-43",TRUE,TRUE
"CHR",234,198,9.863121172,83,"CHR-29","CHR-76",TRUE,TRUE
"CHR",234,285,10.25037497,85,"CHR-29","CHR-77",TRUE,TRUE
"CHR",234,189,10.66913165,87,"CHR-29","CHR-7",TRUE,TRUE
"CHR",234,295,11.51690142,92,"CHR-29","CHR-115",TRUE,TRUE
"CHR",234,197,11.64576711,96,"CHR-29","CHR-12",TRUE,TRUE
"CHR",234,192,11.78128134,97,"CHR-29","CHR-80",TRUE,TRUE
"CHR",234,294,11.9931834,99,"CHR-29","CHR-82",TRUE,TRUE
"CHR",234,205,12.40409686,101,"CHR-29","CHR-66",TRUE,TRUE
"CHR",234,292,12.51519135,103,"CHR-29","CHR-128",TRUE,TRUE
"CHR",234,303,12.54316078,104,"CHR-29","CHR-93",TRUE,TRUE
"CHR",234,185,12.68208206,106,"CHR-29","CHR-6",TRUE,TRUE
"CHR",234,291,12.84002755,109,"CHR-29","CHR-150",TRUE,TRUE
"CHR",234,184,13.16811811,111,"CHR-29","CHR-74",TRUE,TRUE
"CHR",234,300,13.22996489,113,"CHR-29","CHR-86",TRUE,TRUE
"CHR",234,204,14.15734521,119,"CHR-29","CHR-16",TRUE,TRUE
"CHR",234,183,14.27662498,120,"CHR-29","CHR-78",TRUE,TRUE
"CHR",234,287,14.55059605,123,"CHR-29","CHR-145",TRUE,TRUE
"CHR",234,301,15.51096627,125,"CHR-29","CHR-45",TRUE,TRUE
"CHR",234,174,16.04915093,126,"CHR-29","CHR-73",TRUE,TRUE
"CHR",234,180,16.94168974,129,"CHR-29","CHR-4",TRUE,TRUE
"CHR",238,240,1.012269787,2,"CHR-109","CHR-99",TRUE,TRUE
"CHR",238,246,2.39863461,9,"CHR-109","CHR-33",TRUE,TRUE
"CHR",238,277,2.463062007,10,"CHR-109","CHR-39",TRUE,TRUE
"CHR",238,234,3.089266605,16,"CHR-109","CHR-29",TRUE,TRUE
"CHR",238,250,3.616180933,20,"CHR-109","CHR-102",TRUE,TRUE
"CHR",238,251,3.693005806,21,"CHR-109","CHR-54",TRUE,TRUE
"CHR",238,249,3.694681618,22,"CHR-109","CHR-112",TRUE,TRUE
"CHR",238,244,3.731717817,23,"CHR-109","CHR-32",TRUE,TRUE
